Today's Trade Activity for 45064813SCHW (Schwab Roth) on 7/12/24 12:20:30

Working Orders
Notes,,Time Placed,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,PRICE,,TIF,Mark,Status
,,7/10/24 11:40:54,STOCK,SELL,($510.00),TO CLOSE,RNA,,,STOCK,TRG+2.00%,LMT,GTC_EXT,44.39,WAIT TRG
,,,TRG BY #1000966937063,,,,,,,,,,,,
,,7/10/24 11:40:54,STOCK,BUY,$500.00,TO OPEN,RNA,,,STOCK,BID+.00,LMT,GTC,44.39,WAIT COND
,,7/10/24 11:40:54,STOCK,SELL,($510.00),TO CLOSE,RNA,,,STOCK,TRG+2.00%,LMT,GTC_EXT,44.39,WAIT TRG
,,,TRG BY #1000966937061,,,,,,,,,,,,
,,7/10/24 22:05:34,STOCK,SELL,($505.00),TO CLOSE,NVDL,,,ETF,TRG+1.00%,LMT,GTC_EXT,76.50,WAIT TRG
,,,TRG BY #1000972672103,,,,,,,,,,,,
,,7/10/24 22:05:34,STOCK,BUY,$500.00,TO OPEN,NVDL,,,ETF,BID+.00,LMT,GTC,76.50,WAIT TRG
,,,TRG BY #1000972672102,,,,,,,,,,,,
,,7/10/24 22:05:34,STOCK,SELL,-6,TO CLOSE,NVDL,,,ETF,TRG+1.00%,LMT,GTC_EXT,76.50,WORKING
,,,TRG BY #1000972672101,,,,,,,,76.81,LMT,,,
,,7/10/24 22:05:34,STOCK,SELL,($505.00),TO CLOSE,NVDL,,,ETF,TRG+1.00%,LMT,GTC_EXT,76.50,WAIT TRG
,,,TRG BY #1000972672105,,,,,,,,,,,,
,,7/10/24 22:05:34,STOCK,BUY,$500.00,TO OPEN,NVDL,,,ETF,BID+.00,LMT,GTC,76.50,WAIT TRG
,,,TRG BY #1000972672104,,,,,,,,,,,,
,,6/12/24 09:07:45,STOCK,BUY,$300.01,TO OPEN,NVDL,,,ETF,BID+.00,LMT,GTC,76.50,WAIT COND
,,,TRG BY #1000733897750,,,,,,,,,,,,
,,6/12/24 09:07:45,STOCK,SELL,($306.01),TO CLOSE,NVDL,,,ETF,TRG+2.00%,LMT,GTC_EXT,76.50,WAIT TRG
,,,TRG BY #1000733897751,,,,,,,,,,,,
,,6/12/24 09:05:16,STOCK,SELL,-3,TO CLOSE,NVDL,,,ETF,TRG+2.00%,LMT,GTC_EXT,76.50,WORKING
,,,TRG BY #1000733897411,,,,,,,,90.98,LMT,,,
,,4/11/24 00:39:51,STOCK,SELL,-1,TO CLOSE,NAIL,,,ETF,TRG+5.00%,LMT,GTC_EXT,115.83,WORKING
,,,TRG BY #1000392360125,,,,,,,,130.36,LMT,,,
,,7/9/24 06:49:08,STOCK,BUY,$500.01,TO OPEN,KRYS,,,STOCK,BID+.00,LMT,GTC,203.10,WAIT TRG
,,,TRG BY #1000946786778,,,,,,,,,,,,
,,7/9/24 06:49:08,STOCK,SELL,($520.01),TO CLOSE,KRYS,,,STOCK,TRG+4.00%,LMT,GTC_EXT,203.10,WAIT TRG
,,,TRG BY #1000946786779,,,,,,,,,,,,
,,7/9/24 06:49:08,STOCK,BUY,$500.01,TO OPEN,KRYS,,,STOCK,BID+.00,LMT,GTC,203.10,WAIT TRG
,,,TRG BY #1000946786776,,,,,,,,,,,,
,,7/9/24 06:49:08,STOCK,SELL,($520.01),TO CLOSE,KRYS,,,STOCK,TRG+4.00%,LMT,GTC_EXT,203.10,WAIT TRG
,,,TRG BY #1000946786777,,,,,,,,,,,,
,,7/9/24 06:49:08,STOCK,BUY,$500.01,TO OPEN,KRYS,,,STOCK,BID+.00,LMT,GTC,203.10,WAIT TRG
,,,TRG BY #1000946786774,,,,,,,,,,,,
,,7/9/24 06:49:08,STOCK,SELL,($520.01),TO CLOSE,KRYS,,,STOCK,TRG+4.00%,LMT,GTC_EXT,203.10,WAIT TRG
,,,TRG BY #1000946786775,,,,,,,,,,,,
,,7/9/24 06:49:08,STOCK,BUY,$500.01,TO OPEN,KRYS,,,STOCK,BID+.00,LMT,GTC,203.10,WAIT COND
,,7/9/24 06:49:08,STOCK,SELL,($520.01),TO CLOSE,KRYS,,,STOCK,TRG+4.00%,LMT,GTC_EXT,203.10,WAIT TRG
,,,TRG BY #1000946786773,,,,,,,,,,,,
,,7/9/24 06:45:22,STOCK,SELL,($520.00),TO CLOSE,KRYS,,,STOCK,TRG+4.00%,LMT,GTC_EXT,203.10,WAIT TRG
,,,TRG BY #1000946786722,,,,,,,,,,,,
,,7/9/24 06:45:22,STOCK,SELL,($620.00),TO CLOSE,KRYS,,,STOCK,TRG+4.00%,LMT,GTC_EXT,203.10,WAIT TRG
,,,TRG BY #1000946786720,,,,,,,,,,,,
,,7/9/24 06:45:22,STOCK,BUY,$500.00,TO CLOSE,KRYS,,,STOCK,BID+.00,LMT,GTC,203.10,WAIT TRG
,,,TRG BY #1000946786721,,,,,,,,,,,,
,,7/9/24 06:45:22,STOCK,BUY,$500.00,TO OPEN,KRYS,,,STOCK,BID+.00,LMT,GTC,203.10,WAIT COND
,,7/9/24 06:45:22,STOCK,SELL,($520.00),TO CLOSE,KRYS,,,STOCK,TRG+4.00%,LMT,GTC_EXT,203.10,WAIT TRG
,,,TRG BY #1000946786718,,,,,,,,,,,,
,,7/9/24 06:45:22,STOCK,BUY,$500.00,TO OPEN,KRYS,,,STOCK,BID+.00,LMT,GTC,203.10,WAIT TRG
,,,TRG BY #1000946786719,,,,,,,,,,,,
,,7/9/24 06:45:22,STOCK,SELL,($520.00),TO CLOSE,KRYS,,,STOCK,TRG+4.00%,LMT,GTC_EXT,203.10,WAIT TRG
,,,TRG BY #1000946786716,,,,,,,,,,,,
,,7/9/24 06:45:22,STOCK,BUY,$500.00,TO OPEN,KRYS,,,STOCK,BID+.00,LMT,GTC,203.10,WAIT TRG
,,,TRG BY #1000946786717,,,,,,,,,,,,
,,7/10/24 11:08:24,STOCK,SELL,($530.01),TO CLOSE,JANX,,,STOCK,TRG+5.00%,LMT,GTC_EXT,43.15,WAIT TRG
,,,TRG BY #1000966316932,,,,,,,,,,,,
,,7/10/24 11:08:24,STOCK,SELL,($530.01),TO CLOSE,JANX,,,STOCK,TRG+5.00%,LMT,GTC_EXT,43.15,WAIT TRG
,,,TRG BY #1000966316928,,,,,,,,,,,,
,,7/10/24 11:08:24,STOCK,BUY,$500.01,TO OPEN,JANX,,,STOCK,BID+.00,LMT,GTC,43.15,WAIT TRG
,,,TRG BY #1000966316929,,,,,,,,,,,,
,,7/10/24 11:08:24,STOCK,SELL,($530.01),TO CLOSE,JANX,,,STOCK,TRG+5.00%,LMT,GTC_EXT,43.15,WAIT TRG
,,,TRG BY #1000966316930,,,,,,,,,,,,
,,7/10/24 11:08:24,STOCK,BUY,$500.01,TO OPEN,JANX,,,STOCK,BID+.00,LMT,GTC,43.15,WAIT TRG
,,,TRG BY #1000966316931,,,,,,,,,,,,
,,7/10/24 11:08:24,STOCK,BUY,$500.01,TO OPEN,JANX,,,STOCK,BID+.00,LMT,GTC,43.15,WAIT COND
,,7/10/24 11:08:24,STOCK,SELL,($530.01),TO CLOSE,JANX,,,STOCK,TRG+5.00%,LMT,GTC_EXT,43.15,WAIT TRG
,,,TRG BY #1000966316926,,,,,,,,,,,,
,,7/10/24 11:08:24,STOCK,BUY,$500.01,TO OPEN,JANX,,,STOCK,BID+.00,LMT,GTC,43.15,WAIT TRG
,,,TRG BY #1000966316927,,,,,,,,,,,,
,,7/10/24 11:04:43,STOCK,BUY,$500.00,TO OPEN,JANX,,,STOCK,BID+.00,LMT,GTC,43.15,WAIT TRG
,,,TRG BY #1000966316708,,,,,,,,,,,,
,,7/10/24 11:04:43,STOCK,SELL,($530.00),TO CLOSE,JANX,,,STOCK,TRG+6.00%,LMT,GTC_EXT,43.15,WAIT TRG
,,,TRG BY #1000966316709,,,,,,,,,,,,
,,7/10/24 11:04:43,STOCK,BUY,$500.00,TO OPEN,JANX,,,STOCK,BID+.00,LMT,GTC,43.15,WAIT TRG
,,,TRG BY #1000966316710,,,,,,,,,,,,
,,7/10/24 11:04:43,STOCK,SELL,($530.00),TO CLOSE,JANX,,,STOCK,TRG+6.00%,LMT,GTC_EXT,43.15,WAIT TRG
,,,TRG BY #1000966316711,,,,,,,,,,,,
,,7/10/24 11:04:43,STOCK,BUY,$500.00,TO OPEN,JANX,,,STOCK,BID+.00,LMT,GTC,43.15,WAIT COND
,,7/10/24 11:04:43,STOCK,SELL,($530.00),TO CLOSE,JANX,,,STOCK,TRG+6.00%,LMT,GTC_EXT,43.15,WAIT TRG
,,,TRG BY #1000966316705,,,,,,,,,,,,
,,7/10/24 11:04:43,STOCK,BUY,$500.00,TO OPEN,JANX,,,STOCK,BID+.00,LMT,GTC,43.15,WAIT TRG
,,,TRG BY #1000966316706,,,,,,,,,,,,
,,7/10/24 11:04:43,STOCK,SELL,($530.00),TO CLOSE,JANX,,,STOCK,TRG+6.00%,LMT,GTC_EXT,43.15,WAIT TRG
,,,TRG BY #1000966316707,,,,,,,,,,,,
,,7/9/24 15:38:31,STOCK,SELL,-62,TO CLOSE,IBIT,,,ETF,40.61,LMT,GTC_EXT,33.185,WORKING
,,,RE #1000740048833,,,,,,,,,,,,
,,,TRG BY #1000645030147,,,,,,,,,,,,
,,6/29/24 12:46:16,STOCK,SELL,($510.00),TO CLOSE,GGLL,,,ETF,TRG+2.00%,LMT,GTC_EXT,48.96,WAIT TRG
,,,TRG BY #1000885191229,,,,,,,,,,,,
,,6/29/24 12:46:16,STOCK,BUY,$500.00,TO OPEN,GGLL,,,ETF,BID+.00,LMT,GTC,48.96,WAIT COND
,,6/29/24 12:46:16,STOCK,SELL,($510.00),TO CLOSE,GGLL,,,ETF,TRG+2.00%,LMT,GTC_EXT,48.96,WAIT TRG
,,,TRG BY #1000885191231,,,,,,,,,,,,
,,6/29/24 12:46:16,STOCK,BUY,$500.00,TO OPEN,GGLL,,,ETF,BID+.00,LMT,GTC,48.96,WAIT TRG
,,,TRG BY #1000885191230,,,,,,,,,,,,
,,6/29/24 12:46:16,STOCK,SELL,($510.00),TO CLOSE,GGLL,,,ETF,TRG+2.00%,LMT,GTC_EXT,48.96,WAIT TRG
,,,TRG BY #1000885191233,,,,,,,,,,,,
,,6/29/24 12:46:16,STOCK,BUY,$500.00,TO OPEN,GGLL,,,ETF,BID+.00,LMT,GTC,48.96,WAIT TRG
,,,TRG BY #1000885191232,,,,,,,,,,,,
,,6/29/24 12:46:16,STOCK,SELL,($510.00),TO CLOSE,GGLL,,,ETF,TRG+2.00%,LMT,GTC_EXT,48.96,WAIT TRG
,,,TRG BY #1000885191235,,,,,,,,,,,,
,,6/29/24 12:46:16,STOCK,BUY,$500.00,TO OPEN,GGLL,,,ETF,BID+.00,LMT,GTC,48.96,WAIT TRG
,,,TRG BY #1000885191234,,,,,,,,,,,,
,,6/29/24 11:43:40,STOCK,BUY,$500.01,TO OPEN,GGLL,,,ETF,BID+.00,LMT,GTC,48.96,WAIT COND
,,,TRG BY #1000885191041,,,,,,,,,,,,
,,6/29/24 11:43:40,STOCK,BUY,$500.01,TO OPEN,GGLL,,,ETF,BID+.00,LMT,GTC,48.96,WAIT TRG
,,,TRG BY #1000885191043,,,,,,,,,,,,
,,6/29/24 11:43:40,STOCK,SELL,($510.01),TO CLOSE,GGLL,,,ETF,TRG+2.00%,LMT,GTC_EXT,48.96,WAIT TRG
,,,TRG BY #1000885191042,,,,,,,,,,,,
,,6/29/24 11:43:40,STOCK,BUY,$500.01,TO OPEN,GGLL,,,ETF,BID+.00,LMT,GTC,48.96,WAIT TRG
,,,TRG BY #1000885191045,,,,,,,,,,,,
,,6/29/24 11:43:40,STOCK,SELL,($510.01),TO CLOSE,GGLL,,,ETF,TRG+2.00%,LMT,GTC_EXT,48.96,WAIT TRG
,,,TRG BY #1000885191044,,,,,,,,,,,,
,,6/29/24 11:43:40,STOCK,SELL,($510.01),TO CLOSE,GGLL,,,ETF,TRG+2.00%,LMT,GTC_EXT,48.96,WAIT TRG
,,,TRG BY #1000885191046,,,,,,,,,,,,
,,7/3/24 10:38:17,STOCK,BUY,$500.01,TO OPEN,FNGO,,,STOCK,BID+.00,LMT,GTC,80.09,WAIT TRG
,,,TRG BY #1000917090631,,,,,,,,,,,,
,,7/3/24 10:38:17,STOCK,SELL,($530.01),TO CLOSE,FNGO,,,STOCK,TRG+6.00%,LMT,GTC_EXT,80.09,WAIT TRG
,,,TRG BY #1000917090630,,,,,,,,,,,,
,,7/3/24 10:38:17,STOCK,BUY,$500.01,TO OPEN,FNGO,,,STOCK,BID+.00,LMT,GTC,80.09,WAIT TRG
,,,TRG BY #1000917090629,,,,,,,,,,,,
,,7/3/24 10:38:17,STOCK,SELL,($530.01),TO CLOSE,FNGO,,,STOCK,TRG+6.00%,LMT,GTC_EXT,80.09,WAIT TRG
,,,TRG BY #1000917090628,,,,,,,,,,,,
,,7/3/24 10:38:17,STOCK,BUY,$500.01,TO OPEN,FNGO,,,STOCK,BID+.00,LMT,GTC,80.09,WAIT COND
,,7/3/24 10:38:17,STOCK,SELL,($530.01),TO CLOSE,FNGO,,,STOCK,TRG+6.00%,LMT,GTC_EXT,80.09,WAIT TRG
,,,TRG BY #1000917090634,,,,,,,,,,,,
,,7/3/24 10:38:17,STOCK,BUY,$500.01,TO OPEN,FNGO,,,STOCK,BID+.00,LMT,GTC,80.09,WAIT TRG
,,,TRG BY #1000917090633,,,,,,,,,,,,
,,7/3/24 10:38:17,STOCK,SELL,($530.01),TO CLOSE,FNGO,,,STOCK,TRG+6.00%,LMT,GTC_EXT,80.09,WAIT TRG
,,,TRG BY #1000917090632,,,,,,,,,,,,
,,7/3/24 10:36:11,STOCK,BUY,$500.00,TO OPEN,FNGO,,,STOCK,BID+.00,LMT,GTC,80.09,WAIT TRG
